page_id,slug,corpus_role,tier_before,platform,tenant_host,source_url,jurisdiction,gov_id_before,tier_after_no_signals,fetched,gov_id_after,tier_after,changed,signals_used,country_after,state_after,ca_province_after
3508,city-of-mesa-2026-08-17-city-council-meeting-8-17-2026,target,unresolved,youtube,mesa.legistar.com,https://mesa.legistar.com/MeetingDetail.aspx?G=6D482A9C-B912-4765-B79B-550C367FA729&GID=107&LEGID=4480,City of Mesa,us:place:0446000,pinned,True,us:place:0446000,pinned,False,,us,AZ,
3509,phoenix-2026-06-26-parks-and-recreation-board-meeting-june-25-2026,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=Kj8xnou6W2o,Phoenix,,unresolved,True,,unresolved,False,,us,,
3524,winchester-winchester-select-board-8-10-26,target,unresolved,telvue,videoplayer.telvue.com,https://videoplayer.telvue.com/player/7qWlRaZ6VN1bGk9m5qlLrPdu4-4i7cSa/media/1040796,Winchester,,unresolved,True,,unresolved,False,,us,,
3531,albany-common-albany-common-council-08-03-26,target,unresolved,telvue,videoplayer.telvue.com,https://videoplayer.telvue.com/player/bDPj0rbiOCBhmRfsFB-YifGv4qBg-ulA/media/1038709,Albany Common,,unresolved,True,,unresolved,False,,us,,
3675,city-of-las-vegas-2026-01-21-clv-01-21-2026-redevelopment-agency-meeting,target,unresolved,youtube,lasvegas.primegov.com,https://lasvegas.primegov.com/Portal/Meeting?meetingTemplateId=42276,City of Las Vegas,us:place:3240000,pinned,True,us:place:3240000,pinned,False,,us,NV,
3676,city-of-las-vegas-2026-01-21-clv-01-21-2026-city-council-meeting,target,unresolved,youtube,lasvegas.primegov.com,https://lasvegas.primegov.com/Portal/Meeting?meetingTemplateId=42256,City of Las Vegas,us:place:3240000,pinned,True,us:place:3240000,pinned,False,,us,NV,
3677,city-of-las-vegas-2026-01-20-clv-01-20-2026-recommending-committee-meeting,target,unresolved,youtube,lasvegas.primegov.com,https://lasvegas.primegov.com/Portal/Meeting?meetingTemplateId=42522,City of Las Vegas,us:place:3240000,pinned,True,us:place:3240000,pinned,False,,us,NV,
3678,city-of-las-vegas-2026-01-20-clv-01-20-2026-youth-leadership-advisory-council,target,unresolved,youtube,lasvegas.primegov.com,https://lasvegas.primegov.com/Portal/Meeting?meetingTemplateId=42512,City of Las Vegas,us:place:3240000,pinned,True,us:place:3240000,pinned,False,,us,NV,
3679,city-of-las-vegas-2026-01-15-clv-01-15-2026-arts-commission-meeting,target,unresolved,youtube,lasvegas.primegov.com,https://lasvegas.primegov.com/Portal/Meeting?meetingTemplateId=42502,City of Las Vegas,us:place:3240000,pinned,True,us:place:3240000,pinned,False,,us,NV,
3687,city-of-mesa-2026-08-17-council-study-session-8-17-2026,target,unresolved,youtube,mesa.legistar.com,https://mesa.legistar.com/MeetingDetail.aspx?G=6D482A9C-B912-4765-B79B-550C367FA729&GID=107&LEGID=4527,City of Mesa,us:place:0446000,pinned,True,us:place:0446000,pinned,False,,us,AZ,
3688,city-of-mesa-2026-08-13-council-study-session-8-13-2026,target,unresolved,youtube,mesa.legistar.com,https://mesa.legistar.com/MeetingDetail.aspx?G=6D482A9C-B912-4765-B79B-550C367FA729&GID=107&LEGID=4563,City of Mesa,us:place:0446000,pinned,True,us:place:0446000,pinned,False,,us,AZ,
3705,phoenix-2026-06-15-vision-zero-road-safety-action-plan-community-advisory-commit,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=K1CNqYrNLDk,Phoenix,,unresolved,True,,unresolved,False,,us,,
3706,phoenix-2026-05-29-parks-and-recreation-board-meeting-may-28-2026,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=blzlJG3T6AA,Phoenix,,unresolved,True,,unresolved,False,,us,,
3778,town-of-bancroft-2026-06-02-regular-meeting-of-council-02-jun-2026,target,unresolved,youtube,bancroft.civicweb.net,https://bancroft.civicweb.net/Portal/MeetingInformation.aspx?Id=1254,Town of Bancroft,,unresolved,True,,unresolved,False,,us,,
3797,city-of-carson-2015-03-03-city-council-on-february-3-3015-5-00-pm-feb-3rd-2015,target,unresolved,granicus,carson.granicus.com,https://carson.granicus.com/MediaPlayer.php?clip_id=1556&view_id=2,City of Carson,,unresolved,True,,unresolved,False,,us,,
3827,city-of-hawthorne-2024-04-09-city-council-regular-meeting-4-09-24,target,unresolved,youtube,cityofhawthorne.primegov.com,https://cityofhawthorne.primegov.com/Portal/Meeting?meetingTemplateId=7336,City of Hawthorne,us:place:0632548,pinned,True,us:place:0632548,pinned,False,,us,CA,
3842,city-of-walker-2026-08-24-city-commission-24-aug-2026,target,unresolved,youtube,ciwalkermi.civicweb.net,https://ciwalkermi.civicweb.net/Portal/MeetingInformation.aspx?Id=11552,City of Walker,,unresolved,True,,unresolved,False,,us,,
3845,coaldale-2026-06-29-regular-council-meeting-29-jun-2026,target,unresolved,youtube,coaldale.civicweb.net,https://coaldale.civicweb.net/Portal/MeetingInformation.aspx?Id=421,Coaldale,,unresolved,True,,unresolved,False,,us,,
3858,duncan-2025-02-26-committee-of-the-whole-wednesday-february-26-2025,target,unresolved,youtube,cvrd.primegov.com,https://cvrd.primegov.com/Portal/Meeting?meetingTemplateId=5463,Duncan,,unresolved,True,,unresolved,False,,us,,
3862,city-of-dallas-apr-04-2023-education-workforce-committee-meeting-dallas-county-c,target,unresolved,swagit,dcccd.new.swagit.com,https://dcccd.new.swagit.com/videos/223355,City of Dallas,,unresolved,True,,unresolved,False,,us,,
3912,city-of-greenville-2026-08-24-city-council-aug-24th-2026,target,unresolved,granicus,greenville.granicus.com,https://greenville.granicus.com/MediaPlayer.php?clip_id=4432&view_id=10,City of Greenville,,unresolved,True,,unresolved,False,,us,,
3916,city-of-gulfport-2021-04-06-city-council-meeting-notice,target,unresolved,granicus,gulfport.granicus.com,https://gulfport.granicus.com/MediaPlayer.php?clip_id=1332&view_id=6,City of Gulfport,,unresolved,True,,unresolved,False,,us,,
3923,holden-2026-08-18-board-of-selectmen-august-17-2026-4b904f,target,unresolved,cablecast,hctv.cablecast.tv,https://hctv.cablecast.tv/show/5220,Holden,us:cousub:2502730560,pinned,False,us:cousub:2502730560,pinned,False,,,,
3934,howard-county-2026-08-18-ba-26-010c-persons-first-inc,target,unresolved,granicus,howardcounty.granicus.com,https://howardcounty.granicus.com/MediaPlayer.php?clip_id=6873&view_id=2,Howard County,us:county:24027,pinned,True,us:county:24027,pinned,False,,us,MD,
3938,huron-township-2026-07-30-zba-8-10-26,target,unresolved,cablecast,huron-township.cablecast.tv,https://huron-township.cablecast.tv/show/480,Huron Township,us:cousub:2606340020,pinned,False,us:cousub:2606340020,pinned,False,,,,
3943,village-of-irvington-2020-02-20-village-board-meeting-2-20-2020,target,unresolved,granicus,irvington.granicus.com,https://irvington.granicus.com/MediaPlayer.php?clip_id=1136&view_id=2,Village of Irvington,,unresolved,True,,unresolved,False,,us,,
3962,la-center-2026-08-12-work-session-and-regular-city-council-12-aug-2026,target,unresolved,youtube,lacenter.civicweb.net,https://lacenter.civicweb.net/Portal/MeetingInformation.aspx?Id=1624,La Center,us:place:5336710,pinned,True,us:place:5336710,pinned,False,,us,WA,
3967,city-of-lake-forest-2026-03-04-community-services-commission-regular-meeting-mar,target,unresolved,youtube,lakeforest.primegov.com,https://lakeforest.primegov.com/Portal/Meeting?meetingTemplateId=12248,City of Lake Forest,,unresolved,True,,unresolved,False,,us,,
3974,lethbridge-county-2026-08-06-council-meeting-06-aug-2026,target,unresolved,youtube,lethcounty.civicweb.net,https://lethcounty.civicweb.net/Portal/MeetingInformation.aspx?Id=385,Lethbridge County,,unresolved,True,,unresolved,False,,us,,
3992,township-of-mapleton-2026-05-26-regular-council-meeting-26-may-2026,target,unresolved,youtube,mapleton.civicweb.net,https://mapleton.civicweb.net/Portal/MeetingInformation.aspx?Id=367,Township of Mapleton,,unresolved,True,,unresolved,False,,us,,
4014,mountain-view-county-2026-08-26-regular-council-26-aug-2026,target,unresolved,youtube,mountainviewcounty.civicweb.net,https://mountainviewcounty.civicweb.net/Portal/MeetingInformation.aspx?Id=376,Mountain View County,,unresolved,True,,unresolved,False,,us,,
4017,city-of-nampa-2026-02-24-february-24-2026-planning-and-zoning-meeting,target,unresolved,youtube,nampa.primegov.com,https://nampa.primegov.com/Portal/Meeting?meetingTemplateId=8741,City of Nampa,us:place:1656260,pinned,True,us:place:1656260,pinned,False,,us,ID,
4022,city-of-nelson-2026-07-07-regular-council-07-jul-2026,target,unresolved,youtube,nelson.civicweb.net,https://nelson.civicweb.net/Portal/MeetingInformation.aspx?Id=2028,City of Nelson,,unresolved,True,,unresolved,False,,us,,
4026,city-of-newton-2026-08-25-regular-commission-25-aug-2026,target,unresolved,youtube,newtonkansas.civicweb.net,https://newtonkansas.civicweb.net/Portal/MeetingInformation.aspx?Id=8515,City of Newton,,unresolved,True,,unresolved,False,,us,,
4027,township-of-newtown-2026-08-17-municipal-authority-17-aug-2026,target,unresolved,youtube,newtowntownship.civicweb.net,https://newtowntownship.civicweb.net/Portal/MeetingInformation.aspx?Id=10550,Township of Newtown,,unresolved,True,,unresolved,False,,us,,
4046,city-of-pasadena-2022-11-17-library-commission,target,unresolved,granicus,pasadena.granicus.com,https://pasadena.granicus.com/MediaPlayer.php?clip_id=6491&view_id=4,City of Pasadena,us:place:0656000,pinned,True,us:place:0656000,pinned,False,,us,CA,
4055,city-of-pleasant-hill-2020-10-05-city-council-meeting-10-05-20-oct-5th-2020,target,unresolved,granicus,pleasanthill.granicus.com,https://pleasanthill.granicus.com/MediaPlayer.php?clip_id=1820&view_id=2,City of Pleasant Hill,,unresolved,True,,unresolved,False,,us,,
4059,town-of-princeton-2026-08-05-regular-agenda-05-aug-2026,target,unresolved,youtube,princeton.civicweb.net,https://princeton.civicweb.net/Portal/MeetingInformation.aspx?Id=908,Town of Princeton,,unresolved,True,,unresolved,False,,us,,
4072,city-of-cambridge-2026-08-25-council-meeting-c7a54b,target,unresolved,escribe,pub-cambridge.escribemeetings.com,https://pub-cambridge.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=ef3fe61f-fef5-49f7-99d0-2f397b2326c5&lang=English,City of Cambridge,,unresolved,True,ca:csd:3530010,registry,True,postal_codes,ca,ON,ON
4111,town-of-lincoln-2026-07-27-council-meeting,target,unresolved,escribe,pub-lincoln.escribemeetings.com,https://pub-lincoln.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=406d7685-41ab-4128-87f7-8ebd187e1e62&lang=English,Town of Lincoln,,unresolved,True,,unresolved,False,,us,,
4112,city-of-london-2026-08-25-council-0ad3bb,target,unresolved,escribe,pub-london.escribemeetings.com,https://pub-london.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=7383f3f3-51de-4153-8776-6e7bab9ab9d6&lang=English,City of London,,unresolved,True,,unresolved,False,,us,,
4124,norfolk-county-2026-08-19-committee-of-adjustment,target,unresolved,escribe,pub-norfolkcounty.escribemeetings.com,https://pub-norfolkcounty.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=5b09cac5-cee7-4474-9000-9b65b9861c61&lang=English,Norfolk County,,unresolved,True,,unresolved,False,,us,,
4142,port-hope-2026-08-25-community-advisory-committee-cac-be5c5b,target,unresolved,escribe,pub-porthope.escribemeetings.com,https://pub-porthope.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=8f71bce9-3af6-4cf7-be46-d95e06ce74b1&lang=English,Port Hope,,unresolved,True,,unresolved,False,,us,,
4166,wilmot-2026-08-24-council-meeting-f3832c,target,unresolved,escribe,pub-wilmot.escribemeetings.com,https://pub-wilmot.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=a95d216b-dd0f-4f81-8262-c2ebc9b8824d&lang=English,Wilmot,,unresolved,True,ca:csd:3530020,registry,True,postal_codes,ca,ON,ON
4198,city-of-sandy-2023-06-20-city-council-20-jun-2023,target,unresolved,youtube,sandy.civicweb.net,https://sandy.civicweb.net/Portal/MeetingInformation.aspx?Id=528,City of Sandy,us:place:4165250,pinned,True,us:place:4165250,pinned,False,,us,OR,
4215,town-of-sidney-2026-07-23-saanich-peninsula-accessibility-advisory-committee-23,target,unresolved,youtube,sidney.civicweb.net,https://sidney.civicweb.net/Portal/MeetingInformation.aspx?Id=796,Town of Sidney,,unresolved,True,,unresolved,False,,us,,
4278,city-of-woodland-2026-08-17-city-council-regular-meeting-3rd-monday-17-aug-2026,target,unresolved,youtube,woodland.civicweb.net,https://woodland.civicweb.net/Portal/MeetingInformation.aspx?Id=5941,City of Woodland,us:place:5379625,pinned,True,us:place:5379625,pinned,False,,us,WA,
4373,westfield-2026-08-11-meeting,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=STgLD83dvQI,Westfield,,unresolved,True,,unresolved,False,,us,,
4387,harrison-2026-04-24-special-town-board-meeting-april-24-2026,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=3oh-igytFLo,Harrison,,unresolved,True,,unresolved,False,,us,,
4394,lebanon-2023-05-17-lebanon-oregon-city-budget-committee-lebanon-ura-budget-commi,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=xdPfLRhCunU,Lebanon,,unresolved,True,,unresolved,False,,us,,
4396,farmersville-ca-2026-08-27-city-of-farmersville-city-council-meeting-8-24-2026,target,unresolved,youtube,youtu.be,https://youtu.be/k1Q2QlP6QtQ,Farmersville,,unresolved,True,,unresolved,False,,us,,
4397,city-of-millersburg-2026-05-07-budget-committee-meeting-2-may-6-2026,target,unresolved,youtube,youtube.com,https://youtube.com/live/LCBCIhK_C3o?feature=share,City of Millersburg,,unresolved,True,,unresolved,False,,us,,
4675,city-of-easton-2026-07-21-city-council-committee-meeting-7-21-2026,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=PSIXTeon-hA,City of Easton,,unresolved,True,,unresolved,False,,us,,
4678,fulton-2026-08-25-august-25-2026-fulton-city-council-meeting,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/live/seTh2kcam8c,Fulton,,unresolved,True,,unresolved,False,,us,,
4684,city-of-ventura-2026-08-18-8-18-26-city-council,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?t=13840s&v=A1MaBraZRJU,City of Ventura,,unresolved,True,,unresolved,False,,us,,
4687,city-of-cambridge-2026-08-25-council-meeting-f98475,target,unresolved,escribe,pub-cambridge.escribemeetings.com,https://pub-cambridge.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=ef3fe61f-fef5-49f7-99d0-2f397b2326c5,City of Cambridge,,unresolved,True,ca:csd:3530010,registry,True,postal_codes,ca,ON,ON
4699,city-of-nampa-2026-08-25-august-25-2026-planning-zoning-regular-meeting,target,unresolved,youtube,nampa.primegov.com,https://nampa.primegov.com/Portal/Meeting?meetingTemplateId=10068,City of Nampa,us:place:1656260,pinned,True,us:place:1656260,pinned,False,,us,ID,
4716,pontiac-2025-05-21-zba-meeting-5-19-25-8158b5,target,unresolved,cablecast,cityofpontiac.cablecast.tv,https://cityofpontiac.cablecast.tv/show/4128,Pontiac,,unresolved,False,,unresolved,False,,,,
4724,city-of-plymouth-2026-08-10-downtown-development-authority-august-10-2026,target,unresolved,vimeo,vimeo.com,https://vimeo.com/1217748489,City of Plymouth,,unresolved,True,,unresolved,False,,us,,
4774,clearwater-county-2026-08-25-regular-council-meeting-25-aug-2026,target,unresolved,youtube,clearwatercounty.civicweb.net,https://clearwatercounty.civicweb.net/Portal/MeetingInformation.aspx?Id=461,Clearwater County,,unresolved,True,,unresolved,False,,us,,
4775,city-of-belmont-2024-06-03-2024-06-03-regular-city-council,target,unresolved,youtube,cityofbelmont.civicweb.net,https://cityofbelmont.civicweb.net/Portal/MeetingInformation.aspx?Id=7931,City of Belmont,,unresolved,True,,unresolved,False,,us,,
4777,city-of-clinton-2026-08-25-regular-committee-of-the-whole-aug-25-2026,target,unresolved,youtube,cityofclintoniowa.civicweb.net,https://cityofclintoniowa.civicweb.net/Portal/MeetingInformation.aspx?Id=41767,City of Clinton,,unresolved,True,,unresolved,False,,us,,
4790,city-of-hamilton-2026-08-13-city-council-meeting-8-12-26,target,unresolved,cablecast,tvhamilton.cablecast.tv,https://tvhamilton.cablecast.tv/show/528,City of Hamilton,us:place:3933012,pinned,False,us:place:3933012,pinned,False,,,,
4799,hollywood-2026-07-20-town-of-hollywood-sc-live-stream,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/live/XcJk-JquUuU?si=tyHAyTIj77HL8BAt,Hollywood,,unresolved,True,,unresolved,False,,us,,
4805,caledonia-township-2026-08-19-caledonia-township-board-of-trustees-meeting-08-19,target,unresolved,youtube,youtube.com,https://youtube.com/live/Qn0NeuuOpjg?feature=share,Caledonia Township,,unresolved,True,,unresolved,False,,us,,
4813,city-of-easton-2026-08-17-zoning-hearing-board-8-17-2026,target,unresolved,youtube,youtube.com,https://youtube.com/live/skPDOsETu3k?feature=share,City of Easton,,unresolved,True,,unresolved,False,,us,,
4854,village-of-northfield-2026-08-25-august-25-2026-board-meeting,target,unresolved,youtube,youtube.com,https://youtube.com/live/HYFm0ASULYo?feature=share,Village of Northfield,,unresolved,True,,unresolved,False,,us,,
4855,city-of-st-marys-2026-08-25-city-of-st-marys-council-meeting-08-24-2026,target,unresolved,youtube,youtu.be,https://youtu.be/B4_A2tV1rEk,City of St. Marys,,unresolved,True,,unresolved,False,,us,,
4877,city-of-ventura-2026-08-24-8-24-26-director-s-hearing,target,unresolved,youtube,www.youtube.com,https://www.youtube.com/watch?v=B4v--VTMH-I,City of Ventura,,unresolved,True,,unresolved,False,,us,,
4882,brighton-2026-08-20-council-and-planning-meeting-20-aug-2026,target,unresolved,youtube,brighton.civicweb.net,https://brighton.civicweb.net/Portal/MeetingInformation.aspx?Id=1562,Brighton,,unresolved,True,,unresolved,False,,us,,
